date,selection,odds,result,ou_line,ou_odds,ou_result,total_points,location
2018-09-08,OAK,-180,1,9.5,-111,4.5,14,home
2018-09-08,TEX,160,0,9.5,-109,4.5,14,away
2018-09-08,CLE,-134,1,9.5,102,7.5,17,home
2018-09-08,TOR,119,0,9.5,-122,7.5,17,away
2018-09-08,CHC,170,0,7.5,-107,5.5,13,home
2018-09-08,CHC,-178,0,9.0,-115,2.0,11,home
2018-09-08,WSH,158,1,9.0,-105,2.0,11,away
2018-09-08,NYY,-113,1,8.5,-110,-2.5,6,home
2018-09-08,SF,174,0,8.0,-117,-1.0,7,home
2018-09-08,PIT,-160,1,7.0,-111,-1.0,6,home
2018-09-08,LAD,-126,0,10.0,-109,-4.0,6,away
2018-09-08,ATL,119,1,8.5,-110,0.5,9,home
2018-09-08,ARI,-134,0,8.5,-110,0.5,9,away
2018-09-08,MIA,145,0,7.0,-109,-1.0,6,away
2018-09-08,ATL,119,1,8.5,-110,0.5,9,away
2018-09-08,TB,-245,1,8.0,-103,7.0,15,home
2018-09-08,BAL,205,0,8.0,-117,7.0,15,away
2018-09-08,HOU,111,1,9.0,-105,-1.0,8,home
2018-09-08,BOS,-121,0,9.0,-115,-1.0,8,away
2018-09-08,WSH,-200,1,7.5,-107,5.5,13,home
2018-09-08,CHC,170,0,7.5,-113,5.5,13,away
2018-09-08,WSH,158,1,9.0,-115,2.0,11,home
2018-09-08,CHC,-178,0,9.0,-105,2.0,11,away
2018-09-08,SD,109,0,8.5,-103,0.5,9,home
2018-09-08,CIN,-119,1,8.5,-117,0.5,9,away
2018-09-08,ARI,-134,0,8.5,-110,0.5,9,home
2018-09-08,CLE,-134,1,9.5,-122,7.5,17,away
2018-09-08,TOR,119,0,9.5,102,7.5,17,home
2018-09-08,COL,116,1,10.0,-111,-4.0,6,home
2018-09-08,CWS,127,0,9.0,-110,6.0,15,home
2018-09-08,KC,180,1,8.5,-105,-3.5,5,away
2018-09-08,MIN,-210,0,8.5,-115,-3.5,5,home
2018-09-08,HOU,111,1,9.0,-115,-1.0,8,away
2018-09-08,LAA,-142,1,9.0,-110,6.0,15,away
2018-09-08,DET,152,1,8.0,-112,-1.0,7,away
2018-09-08,STL,-172,0,8.0,-108,-1.0,7,home
2018-09-08,CWS,127,0,9.0,-110,6.0,15,away
2018-09-08,LAA,-142,1,9.0,-110,6.0,15,home
2018-09-08,COL,116,1,10.0,-109,-4.0,6,away
2018-09-08,BOS,-121,0,9.0,-105,-1.0,8,home
2018-09-08,LAD,-126,0,10.0,-111,-4.0,6,home
2018-09-09,NYM,115,1,8.5,100,1.5,10,home
2018-09-09,OAK,-224,1,9.0,-120,1.0,10,away
2018-09-09,TEX,194,0,9.0,100,1.0,10,home
2018-09-09,NYY,-125,0,8.0,-109,-3.0,5,away
2018-09-09,PHI,-130,0,8.5,100,1.5,10,home
2018-09-09,NYM,115,1,8.5,-120,1.5,10,away
2018-09-09,MIN,-134,1,9.5,-116,-5.5,4,away
2018-09-09,KC,119,0,9.5,-104,-5.5,4,home
2018-09-09,PHI,-130,0,8.5,-120,1.5,10,away
2018-09-09,SEA,115,1,8.0,-111,-3.0,5,home
2018-09-09,CIN,-140,0,9.0,-121,4.0,13,home
2018-09-09,BAL,220,0,8.0,113,3.0,11,home
2018-09-09,NYY,-125,0,8.0,-111,-3.0,5,home
2018-09-09,SEA,115,1,8.0,-109,-3.0,5,away
2018-09-09,MIL,-150,1,8.0,-105,1.0,9,home
2018-09-09,SF,135,0,8.0,-115,1.0,9,away
2018-09-09,DET,117,0,8.5,-105,-1.5,7,home
2018-09-09,STL,-132,1,8.5,-115,-1.5,7,away
2018-09-09,TB,-260,1,8.0,-133,3.0,11,away
2018-09-09,OAK,-224,1,9.0,100,1.0,10,home
2018-09-09,TEX,194,0,9.0,-120,1.0,10,away
2018-09-09,CLE,-185,0,9.0,-105,-1.0,8,home
2018-09-09,MIL,-150,1,8.0,-115,1.0,9,away
2018-09-09,TOR,165,1,9.0,-115,-1.0,8,away
2018-09-09,SF,135,0,8.0,-105,1.0,9,home
2018-09-09,SD,125,1,9.0,101,4.0,13,away
2018-09-09,COL,101,0,11.0,-103,4.0,15,home
2018-09-09,LAD,-111,1,11.0,-117,4.0,15,away
2018-09-09,ATL,124,1,8.5,-107,5.5,14,home
2018-09-09,ARI,-139,0,8.5,-113,5.5,14,away
2018-09-09,ATL,124,1,8.5,-113,5.5,14,away
2018-09-09,TB,-260,1,8.0,113,3.0,11,home
2018-09-09,BAL,220,0,8.0,-133,3.0,11,away
2018-09-09,HOU,-105,0,9.0,102,2.0,11,home
2018-09-09,BOS,-105,1,9.0,-122,2.0,11,away
2018-09-09,SD,125,1,9.0,-121,4.0,13,home
2018-09-09,CIN,-140,0,9.0,101,4.0,13,away
2018-09-09,TOR,165,1,9.0,-105,-1.0,8,home
2018-09-09,CLE,-185,0,9.0,-115,-1.0,8,away
2018-09-09,ARI,-139,0,8.5,-107,5.5,14,home
2018-09-09,COL,101,0,11.0,-117,4.0,15,away
2018-09-09,LAD,-111,1,11.0,-103,4.0,15,home
2018-09-09,LAA,-159,1,8.5,-113,-7.5,1,away
2018-09-09,CWS,144,0,8.5,-107,-7.5,1,home
2018-09-09,MIN,-134,1,9.5,-104,-5.5,4,home
2018-09-09,HOU,-105,0,9.0,-122,2.0,11,away
2018-09-09,KC,119,0,9.5,-116,-5.5,4,away
2018-09-09,DET,117,0,8.5,-115,-1.5,7,away
2018-09-09,STL,-132,1,8.5,-105,-1.5,7,home
2018-09-09,CWS,144,0,8.5,-113,-7.5,1,away
2018-09-09,LAA,-159,1,8.5,-107,-7.5,1,home
2018-09-09,BOS,-105,1,9.0,102,2.0,11,home
2018-09-10,LAD,-205,0,9.0,-110,7.0,16,away
2018-09-10,NYY,-189,1,8.5,103,0.5,9,away
2018-09-10,CHC,-131,0,8.5,-111,-3.5,5,home
2018-09-10,MIL,116,1,8.5,-109,-3.5,5,away
2018-09-10,NYY,-189,1,8.5,-123,0.5,9,home
2018-09-10,MIN,169,0,8.5,103,0.5,9,away
2018-09-10,MIN,169,0,8.5,-123,0.5,9,home
2018-09-10,STL,-136,1,8.5,-105,6.5,15,home
2018-09-10,CLE,-150,0,7.0,-115,4.0,11,home
2018-09-10,ATL,-118,1,7.5,-109,-2.5,5,home
2018-09-10,SF,108,0,7.5,-111,-2.5,5,away
2018-09-10,PIT,121,0,8.5,-105,6.5,15,home
2018-09-10,STL,-136,1,8.5,-115,6.5,15,away
2018-09-10,TB,135,1,7.0,-105,4.0,11,away
2018-09-10,LAA,-126,0,8.5,-110,-1.5,7,home
2018-09-10,TEX,116,1,8.5,-110,-1.5,7,away
2018-09-10,LAA,-126,0,8.5,-110,-1.5,7,away
2018-09-10,PIT,121,0,8.5,-115,6.5,15,away
2018-09-10,TEX,116,1,8.5,-110,-1.5,7,home
2018-09-10,CIN,175,1,9.0,-110,7.0,16,home
2018-09-10,CWS,116,0,8.5,-110,-1.5,7,home
2018-09-10,KC,-131,1,8.5,-110,-1.5,7,away
2018-09-10,COL,-150,1,10.0,-108,5.0,15,home
2018-09-10,ARI,135,0,10.0,-112,5.0,15,away
2018-09-10,ATL,-118,1,7.5,-111,-2.5,5,away
2018-09-10,MIL,116,1,8.5,-111,-3.5,5,home
2018-09-10,CHC,-131,0,8.5,-109,-3.5,5,away
2018-09-10,LAD,-205,0,9.0,-110,7.0,16,home
2018-09-10,CIN,175,1,9.0,-110,7.0,16,away
2018-09-10,TB,135,1,7.0,-115,4.0,11,home
2018-09-10,SF,108,0,7.5,-109,-2.5,5,home
2018-09-10,ARI,135,0,10.0,-108,5.0,15,home
2018-09-10,COL,-150,1,10.0,-112,5.0,15,away
2018-09-10,KC,-131,1,8.5,-110,-1.5,7,home
2018-09-10,CWS,116,0,8.5,-110,-1.5,7,away
2018-09-10,HOU,-360,1,8.5,-110,-3.5,5,home
2018-09-10,DET,300,0,8.5,-110,-3.5,5,away
2018-09-10,DET,300,0,8.5,-110,-3.5,5,home
2018-09-10,CLE,-150,0,7.0,-105,4.0,11,away
2018-09-10,HOU,-360,1,8.5,-110,-3.5,5,away
2018-09-11,SEA,-210,0,8.5,-110,-5.5,3,home
2018-09-11,PIT,125,0,7.5,-120,8.5,16,away
2018-09-11,STL,-140,1,7.5,100,8.5,16,home
2018-09-11,PHI,-133,0,8.5,100,4.5,13,away
2018-09-11,WSH,118,1,8.5,-120,4.5,13,home
2018-09-11,PHI,-142,0,9.0,-105,-5.0,4,away
2018-09-11,NYY,-182,0,9.5,-112,5.5,15,away
2018-09-11,OAK,-189,1,9.0,-105,-4.0,5,away
2018-09-11,BAL,169,0,9.0,-115,-4.0,5,home
2018-09-11,MIN,162,1,9.5,-108,5.5,15,home
2018-09-11,NYM,-270,0,6.5,-110,1.5,8,away
2018-09-11,MIA,230,1,6.5,-110,1.5,8,home
2018-09-11,SD,180,1,8.5,-110,-5.5,3,away
2018-09-11,WSH,127,1,9.0,-115,-5.0,4,home
2018-09-11,SD,180,1,8.5,-110,-5.5,3,home
2018-09-11,BOS,-330,1,9.0,-120,0.0,9,home
2018-09-11,ATL,-145,1,7.0,-110,-2.0,5,home
2018-09-11,SF,130,0,7.0,-110,-2.0,5,away
2018-09-11,PIT,125,0,7.5,100,8.5,16,home
2018-09-11,STL,-140,1,7.5,-120,8.5,16,away
2018-09-11,CLE,-135,1,8.5,-110,-6.5,2,home
2018-09-11,TB,120,0,8.5,-110,-6.5,2,away
2018-09-11,LAA,-174,1,9.0,-110,-8.0,1,home
2018-09-11,TEX,154,0,9.0,-110,-8.0,1,away
2018-09-11,TOR,280,0,9.0,100,0.0,9,away
2018-09-11,PHI,-142,0,9.0,-115,-5.0,4,home
2018-09-11,WSH,127,1,9.0,-105,-5.0,4,away
2018-09-11,PHI,-133,0,8.5,-120,4.5,13,home
2018-09-11,WSH,118,1,8.5,100,4.5,13,away
2018-09-11,MIN,162,1,9.5,-112,5.5,15,away
2018-09-11,SEA,-210,0,8.5,-110,-5.5,3,away
2018-09-11,NYY,-182,0,9.5,-108,5.5,15,home
2018-09-11,CLE,-135,1,8.5,-110,-6.5,2,away
2018-09-11,CHC,-124,1,9.0,-105,-6.0,3,home
2018-09-11,MIL,114,0,9.0,-115,-6.0,3,away
2018-09-11,ARI,-119,1,10.5,-115,-1.5,9,away
2018-09-11,SF,130,0,7.0,-110,-2.0,5,home
2018-09-11,ATL,-145,1,7.0,-110,-2.0,5,away
2018-09-11,OAK,-189,1,9.0,-115,-4.0,5,home
2018-09-11,BAL,169,0,9.0,-105,-4.0,5,away
2018-09-11,TOR,280,0,9.0,-120,0.0,9,home
2018-09-11,BOS,-330,1,9.0,100,0.0,9,away
2018-09-11,MIL,114,0,9.0,-105,-6.0,3,home
2018-09-11,CHC,-124,1,9.0,-115,-6.0,3,away
2018-09-11,LAD,-175,0,8.5,-110,-4.5,4,home
2018-09-11,CIN,155,1,8.5,-110,-4.5,4,away
2018-09-11,TB,120,0,8.5,-110,-6.5,2,home
2018-09-11,ARI,-119,1,10.5,-105,-1.5,9,home
2018-09-11,COL,109,0,10.5,-105,-1.5,9,home
2018-09-11,KC,-117,1,8.5,-115,0.5,9,home
2018-09-11,COL,109,0,10.5,-115,-1.5,9,away
2018-09-11,NYM,-270,0,6.5,-110,1.5,8,home
2018-09-11,LAD,-175,0,8.5,-110,-4.5,4,away
2018-09-11,CIN,155,1,8.5,-110,-4.5,4,home
2018-09-11,LAA,-174,1,9.0,-110,-8.0,1,away
2018-09-11,TEX,154,0,9.0,-110,-8.0,1,home
2018-09-11,KC,-117,1,8.5,-105,0.5,9,away
2018-09-11,MIA,230,1,6.5,-110,1.5,8,away
2018-09-11,HOU,-183,1,9.0,-119,0.0,9,away
2018-09-11,DET,163,0,9.0,-101,0.0,9,home
2018-09-11,DET,163,0,9.0,-119,0.0,9,away
2018-09-11,HOU,-183,1,9.0,-101,0.0,9,home
2018-09-11,CWS,107,0,8.5,-105,0.5,9,away
2018-09-11,CWS,107,0,8.5,-115,0.5,9,home
2018-09-12,PIT,106,1,7.5,-115,-0.5,7,away
2018-09-12,STL,-116,0,7.5,-105,-0.5,7,home
2018-09-12,PHI,-126,0,7.5,-110,-1.5,6,away
2018-09-12,WSH,116,1,7.5,-110,-1.5,6,home
2018-09-12,NYY,-215,0,9.0,-115,-5.0,4,home
2018-09-12,OAK,-210,1,9.5,-115,0.5,10,away
2018-09-12,MIN,185,1,9.0,-115,-5.0,4,home
2018-09-12,NYY,-215,0,9.0,-105,-5.0,4,away
2018-09-12,NYM,-190,1,7.0,-120,6.0,13,away
2018-09-12,MIA,170,0,7.0,100,6.0,13,home
2018-09-12,MIN,185,1,9.0,-105,-5.0,4,away
2018-09-12,SEA,-138,0,7.5,-103,1.5,9,home
2018-09-12,BAL,180,0,9.5,-105,0.5,10,home
2018-09-12,SD,123,1,7.5,-117,1.5,9,away
2018-09-12,CLE,-103,0,6.0,-115,-2.0,4,home
2018-09-12,SEA,-138,0,7.5,-117,1.5,9,away
2018-09-12,ATL,-141,1,7.5,100,-4.5,3,home
2018-09-12,SF,126,0,7.5,-120,-4.5,3,away
2018-09-12,PIT,106,1,7.5,-105,-0.5,7,home
2018-09-12,STL,-116,0,7.5,-115,-0.5,7,away
2018-09-12,TB,-107,1,6.0,-105,-2.0,4,away
2018-09-12,LAA,-182,1,9.5,-105,-0.5,9,home
2018-09-12,TEX,162,0,9.5,-115,-0.5,9,away
2018-09-12,BOS,-295,1,9.0,-115,-8.0,1,home
2018-09-12,TOR,255,0,9.0,-105,-8.0,1,away
2018-09-12,PHI,-126,0,7.5,-110,-1.5,6,home
2018-09-12,WSH,116,1,7.5,-110,-1.5,6,away
2018-09-12,MIL,146,1,8.5,-120,-2.5,6,away
2018-09-12,SD,123,1,7.5,-103,1.5,9,home
2018-09-12,CHC,-161,0,8.5,100,-2.5,6,home
2018-09-12,LAD,-183,1,8.5,100,0.5,9,away
2018-09-12,NYM,-190,1,7.0,100,6.0,13,home
2018-09-12,COL,109,1,9.5,-115,-0.5,9,home
2018-09-12,ARI,-119,0,9.5,-105,-0.5,9,away
2018-09-12,SF,126,0,7.5,100,-4.5,3,home
2018-09-12,ATL,-141,1,7.5,-120,-4.5,3,away
2018-09-12,OAK,-210,1,9.5,-105,0.5,10,home
2018-09-12,BAL,180,0,9.5,-115,0.5,10,away
2018-09-12,BOS,-295,1,9.0,-105,-8.0,1,away
2018-09-12,MIL,146,1,8.5,100,-2.5,6,home
2018-09-12,CHC,-161,0,8.5,-120,-2.5,6,away
2018-09-12,LAD,-183,1,8.5,-120,0.5,9,home
2018-09-12,CIN,163,0,8.5,100,0.5,9,away
2018-09-12,TB,-107,1,6.0,-115,-2.0,4,home
2018-09-12,CLE,-103,0,6.0,-105,-2.0,4,away
2018-09-12,TOR,255,0,9.0,-115,-8.0,1,home
2018-09-12,COL,109,1,9.5,-105,-0.5,9,away
2018-09-12,ARI,-119,0,9.5,-115,-0.5,9,home
2018-09-12,MIA,170,0,7.0,-120,6.0,13,away
2018-09-12,CIN,163,0,8.5,-120,0.5,9,home
2018-09-12,LAA,-182,1,9.5,-115,-0.5,9,away
2018-09-12,KC,103,0,8.5,111,-2.5,6,away
2018-09-12,CWS,-113,1,8.5,-131,-2.5,6,home
2018-09-12,TEX,162,0,9.5,-105,-0.5,9,home
2018-09-12,HOU,-280,1,8.0,-113,1.0,9,away
2018-09-12,DET,240,0,8.0,-107,1.0,9,home
2018-09-12,DET,240,0,8.0,-113,1.0,9,away
2018-09-12,HOU,-280,1,8.0,-107,1.0,9,home
2018-09-12,CWS,-113,1,8.5,111,-2.5,6,away
2018-09-12,KC,103,0,8.5,-131,-2.5,6,home
2018-09-13,BAL,158,1,9.0,-119,-1.0,8,home
2018-09-13,MIA,157,0,7.5,-110,-0.5,7,home
2018-09-13,NYM,-177,1,7.5,-110,-0.5,7,away
2018-09-13,MIA,155,0,8.0,-104,-1.0,7,home
2018-09-13,NYM,-175,1,8.0,-116,-1.0,7,away
2018-09-13,MIN,-126,0,9.5,-107,0.5,10,away
2018-09-13,OAK,-178,0,9.0,-101,-1.0,8,away
2018-09-13,CHC,-111,1,9.0,-120,-2.0,7,home
2018-09-13,SEA,103,1,9.0,-110,1.0,10,away
2018-09-13,LAD,-190,1,7.5,-118,8.5,16,home
2018-09-13,STL,170,0,7.5,-102,8.5,16,away
2018-09-13,BOS,-220,1,9.0,-112,-2.0,7,home
2018-09-13,TOR,190,0,9.0,-108,-2.0,7,away
2018-09-13,WSH,101,0,9.0,100,-2.0,7,away
2018-09-13,KC,116,1,9.5,-113,0.5,10,home
2018-09-13,LAA,-113,0,9.0,-110,1.0,10,home
2018-09-13,MIA,155,0,8.0,-116,-1.0,7,away
2018-09-13,NYM,-175,1,8.0,-104,-1.0,7,home
2018-09-13,OAK,-178,0,9.0,-119,-1.0,8,home
2018-09-13,COL,-119,1,10.0,-112,3.0,13,home
2018-09-13,ARI,109,0,10.0,-108,3.0,13,away
2018-09-13,BAL,158,1,9.0,-101,-1.0,8,away
2018-09-13,TOR,190,0,9.0,-112,-2.0,7,home
2018-09-13,BOS,-220,1,9.0,-108,-2.0,7,away
2018-09-13,CHC,-111,1,9.0,100,-2.0,7,away
2018-09-13,ARI,109,0,10.0,-112,3.0,13,home
2018-09-13,WSH,101,0,9.0,-120,-2.0,7,home
2018-09-13,MIN,-126,0,9.5,-113,0.5,10,home
2018-09-13,KC,116,1,9.5,-107,0.5,10,away
2018-09-13,SEA,103,1,9.0,-110,1.0,10,home
2018-09-13,LAA,-113,0,9.0,-110,1.0,10,away
2018-09-13,STL,170,0,7.5,-118,8.5,16,home
2018-09-13,LAD,-190,1,7.5,-102,8.5,16,away
2018-09-13,NYM,-177,1,7.5,-110,-0.5,7,home
2018-09-13,COL,-119,1,10.0,-108,3.0,13,away
2018-09-13,MIA,157,0,7.5,-110,-0.5,7,away
2018-09-14,NYY,-308,1,9.0,-119,2.0,11,away
2018-09-14,MIL,-142,1,8.5,-101,2.5,11,home
2018-09-14,PHI,-185,1,8.5,-115,7.5,16,away
2018-09-14,MIA,165,0,8.5,-105,7.5,16,home
2018-09-14,OAK,116,1,8.5,-120,-5.5,3,away
2018-09-14,TB,-131,0,8.5,100,-5.5,3,home
2018-09-14,MIL,-142,1,8.5,-119,2.5,11,away
2018-09-14,NYM,102,1,9.0,-101,-1.0,8,away
2018-09-14,BOS,-112,0,9.0,-119,-1.0,8,home
2018-09-14,MIN,-138,0,8.5,-104,3.5,12,away
2018-09-14,KC,123,1,8.5,-116,3.5,12,home
2018-09-14,PIT,127,0,8.5,-119,2.5,11,away
2018-09-14,TOR,258,0,9.0,-101,2.0,11,home
2018-09-14,TEX,127,1,8.0,-109,-4.0,4,home
2018-09-14,TB,-131,0,8.5,-120,-5.5,3,away
2018-09-14,LAA,-149,0,9.0,-119,-4.0,5,home
2018-09-14,SEA,134,1,9.0,-101,-4.0,5,away
2018-09-14,WSH,-152,0,8.0,-114,7.0,15,away
2018-09-14,COL,-111,0,7.5,-115,-5.5,2,home
2018-09-14,SF,101,1,7.5,-105,-5.5,2,away
2018-09-14,LAD,-123,1,7.5,-105,-4.5,3,home
2018-09-14,STL,113,0,7.5,-115,-4.5,3,away
2018-09-14,OAK,116,1,8.5,100,-5.5,3,home
2018-09-14,SD,-142,0,8.0,-109,-4.0,4,home
2018-09-14,TEX,127,1,8.0,-111,-4.0,4,away
2018-09-14,NYY,-308,1,9.0,-101,2.0,11,home
2018-09-14,TOR,258,0,9.0,-119,2.0,11,away
2018-09-14,ATL,137,1,8.0,-106,7.0,15,home
2018-09-14,SD,-142,0,8.0,-111,-4.0,4,away
2018-09-14,PIT,127,0,8.5,-101,2.5,11,home
2018-09-14,CIN,175,0,8.5,-119,-3.5,5,away
2018-09-14,PHI,-185,1,8.5,-105,7.5,16,home
2018-09-14,MIA,165,0,8.5,-115,7.5,16,away
2018-09-14,HOU,-178,0,8.0,-109,-2.0,6,home
2018-09-14,ARI,158,1,8.0,-111,-2.0,6,away
2018-09-14,WSH,-152,0,8.0,-106,7.0,15,home
2018-09-14,ATL,137,1,8.0,-114,7.0,15,away
2018-09-14,CWS,-112,1,9.0,-115,5.0,14,home
2018-09-14,BAL,102,0,9.0,-105,5.0,14,away
2018-09-14,NYM,102,1,9.0,-119,-1.0,8,home
2018-09-14,CIN,175,0,8.5,-101,-3.5,5,home
2018-09-14,CHC,-205,1,8.5,-119,-3.5,5,away
2018-09-14,CHC,-205,1,8.5,-101,-3.5,5,home
2018-09-14,DET,174,1,9.0,-105,0.0,9,home
2018-09-14,CLE,-194,0,9.0,-115,0.0,9,away
2018-09-14,BOS,-112,0,9.0,-101,-1.0,8,away
2018-09-14,COL,-111,0,7.5,-105,-5.5,2,away
2018-09-14,SF,101,1,7.5,-115,-5.5,2,home
2018-09-14,STL,113,0,7.5,-105,-4.5,3,home
2018-09-14,LAA,-149,0,9.0,-101,-4.0,5,away
2018-09-14,SEA,134,1,9.0,-119,-4.0,5,home
2018-09-14,KC,123,1,8.5,-104,3.5,12,away
2018-09-14,MIN,-138,0,8.5,-116,3.5,12,home
2018-09-14,LAD,-123,1,7.5,-115,-4.5,3,away
2018-09-14,ARI,158,1,8.0,-109,-2.0,6,home
2018-09-14,DET,174,1,9.0,-115,0.0,9,away
2018-09-14,CLE,-194,0,9.0,-105,0.0,9,home
2018-09-14,CWS,-112,1,9.0,-105,5.0,14,away
2018-09-14,BAL,102,0,9.0,-115,5.0,14,home
2018-09-14,HOU,-178,0,8.0,-111,-2.0,6,away
2018-09-15,MIL,-174,0,8.5,-126,-4.5,4,home
2018-09-15,PHI,-215,1,8.5,101,0.5,9,away
2018-09-15,MIA,185,0,8.5,-121,0.5,9,home
2018-09-15,OAK,103,0,8.5,-120,3.5,12,away
2018-09-15,TB,-113,1,8.5,100,3.5,12,home
2018-09-15,NYM,220,0,10.0,-113,-2.0,8,away
2018-09-15,TOR,190,1,9.0,-132,6.0,15,home
2018-09-15,BOS,-260,1,10.0,-107,-2.0,8,home
2018-09-15,MIN,102,0,9.0,-105,4.0,13,away
2018-09-15,KC,-112,1,9.0,-115,4.0,13,home
2018-09-15,PIT,154,1,8.5,106,-4.5,4,away
2018-09-15,NYY,-220,0,9.0,112,6.0,15,away
2018-09-15,TEX,123,1,8.0,-119,1.0,9,home
2018-09-15,MIL,-174,0,8.5,106,-4.5,4,away
2018-09-15,LAA,-150,0,8.5,100,2.5,11,home
2018-09-15,SEA,135,1,8.5,-120,2.5,11,away
2018-09-15,COL,-157,0,6.5,-110,-3.5,3,home
2018-09-15,SF,142,1,6.5,-110,-3.5,3,away
2018-09-15,LAD,-155,1,8.5,-110,12.5,21,home
2018-09-15,STL,140,0,8.5,-110,12.5,21,away
2018-09-15,OAK,103,0,8.5,100,3.5,12,home
2018-09-15,TB,-113,1,8.5,-120,3.5,12,away
2018-09-15,SD,-138,0,8.0,-119,1.0,9,home
2018-09-15,TEX,123,1,8.0,-101,1.0,9,away
2018-09-15,NYY,-220,0,9.0,-132,6.0,15,home
2018-09-15,TOR,190,1,9.0,112,6.0,15,away
2018-09-15,ATL,-125,0,9.5,-120,-1.5,8,home
2018-09-15,SD,-138,0,8.0,-101,1.0,9,away
2018-09-15,PIT,154,1,8.5,-126,-4.5,4,home
2018-09-15,WSH,115,1,9.5,100,-1.5,8,away
2018-09-15,PHI,-215,1,8.5,-121,0.5,9,home
2018-09-15,HOU,-178,1,8.0,-125,6.0,14,home
2018-09-15,ARI,158,0,8.0,105,6.0,14,away
2018-09-15,WSH,115,1,9.5,-120,-1.5,8,home
2018-09-15,ATL,-125,0,9.5,100,-1.5,8,away
2018-09-15,CWS,-109,1,9.0,100,-7.0,2,home
2018-09-15,BAL,-101,0,9.0,-120,-7.0,2,away
2018-09-15,NYM,220,0,10.0,-107,-2.0,8,home
2018-09-15,BOS,-260,1,10.0,-113,-2.0,8,away
2018-09-15,CIN,185,0,8.5,-105,-7.5,1,home
2018-09-15,CHC,-215,1,8.5,-115,-7.5,1,away
2018-09-15,CHC,-215,1,8.5,-105,-7.5,1,home
2018-09-15,CIN,185,0,8.5,-115,-7.5,1,away
2018-09-15,DET,240,0,8.0,-104,7.0,15,home
2018-09-15,CLE,-280,1,8.0,-116,7.0,15,away
2018-09-15,MIA,185,0,8.5,101,0.5,9,away
2018-09-15,COL,-157,0,6.5,-110,-3.5,3,away
2018-09-15,SF,142,1,6.5,-110,-3.5,3,home
2018-09-15,LAD,-155,1,8.5,-110,12.5,21,away
2018-09-15,STL,140,0,8.5,-110,12.5,21,home
2018-09-15,LAA,-150,0,8.5,-120,2.5,11,away
2018-09-15,KC,-112,1,9.0,-105,4.0,13,away
2018-09-15,MIN,102,0,9.0,-115,4.0,13,home
2018-09-15,SEA,135,1,8.5,100,2.5,11,home
2018-09-15,ARI,158,0,8.0,-125,6.0,14,home
2018-09-15,DET,240,0,8.0,-116,7.0,15,away
2018-09-15,CLE,-280,1,8.0,-104,7.0,15,home
2018-09-15,CWS,-109,1,9.0,-120,-7.0,2,away
2018-09-15,BAL,-101,0,9.0,100,-7.0,2,home
2018-09-15,HOU,-178,1,8.0,105,6.0,14,away
2018-09-16,OAK,-310,0,7.5,-101,1.5,9,away
2018-09-16,MIL,-168,0,8.0,-115,-3.0,5,home
2018-09-16,PHI,-215,0,8.5,-120,1.5,10,away
2018-09-16,MIA,185,1,8.5,100,1.5,10,home
2018-09-16,TB,260,1,7.5,-119,1.5,9,home
2018-09-16,KC,-105,0,8.5,-105,6.5,15,home
2018-09-16,TOR,190,1,10.0,-105,-5.0,5,home
2018-09-16,NYM,158,0,7.0,-109,0.0,7,away
2018-09-16,BOS,-178,1,7.0,-111,0.0,7,home
2018-09-16,MIN,-105,1,8.5,-115,6.5,15,away
2018-09-16,PIT,153,1,8.0,-105,-3.0,5,away
2018-09-16,NYY,-220,0,10.0,-115,-5.0,5,away
2018-09-16,TEX,-122,0,8.5,-101,1.5,10,home
2018-09-16,STL,136,1,8.5,-110,-3.5,5,away
2018-09-16,LAA,107,1,8.5,-112,-1.5,7,home
2018-09-16,SEA,-117,0,8.5,-108,-1.5,7,away
2018-09-16,COL,-125,1,7.5,-105,-2.5,5,home
2018-09-16,SF,115,0,7.5,-115,-2.5,5,away
2018-09-16,LAD,-151,0,8.5,-110,-3.5,5,home
2018-09-16,OAK,-310,0,7.5,-119,1.5,9,home
2018-09-16,SD,112,1,8.5,-101,1.5,10,home
2018-09-16,TEX,-122,0,8.5,-119,1.5,10,away
2018-09-16,NYY,-220,0,10.0,-105,-5.0,5,home
2018-09-16,TOR,190,1,10.0,-115,-5.0,5,away
2018-09-16,ATL,-131,0,9.0,102,1.0,10,home
2018-09-16,WSH,116,1,9.0,-122,1.0,10,away
2018-09-16,MIL,-168,0,8.0,-105,-3.0,5,away
2018-09-16,SD,112,1,8.5,-119,1.5,10,away
2018-09-16,PIT,153,1,8.0,-115,-3.0,5,home
2018-09-16,TB,260,1,7.5,-101,1.5,9,away
2018-09-16,PHI,-215,0,8.5,100,1.5,10,home
2018-09-16,HOU,-195,1,7.0,-105,2.0,9,home
2018-09-16,ARI,175,0,7.0,-115,2.0,9,away
2018-09-16,WSH,116,1,9.0,102,1.0,10,home
2018-09-16,CWS,-119,0,9.0,-109,3.0,12,home
2018-09-16,BAL,109,1,9.0,-111,3.0,12,away
2018-09-16,NYM,158,0,7.0,-111,0.0,7,home
2018-09-16,BOS,-178,1,7.0,-109,0.0,7,away
2018-09-16,CIN,138,1,8.0,-101,-5.0,3,home
2018-09-16,CHC,-153,0,8.0,-119,-5.0,3,away
2018-09-16,CHC,-153,0,8.0,-101,-5.0,3,home
2018-09-16,CIN,138,1,8.0,-119,-5.0,3,away
